draw_size,best_of,rel_match_elo_pre,rel_serve_elo_pre,rel_return_elo_pre,rel_rank_points,rel_age,rel_ht,rel_ace_rate_52w,rel_df_rate_52w,rel_1stIn_pct_52w,rel_1stWon_pct_52w,rel_2ndWon_pct_52w,rel_bp_saved_pct_52w,rel_bp_converted_pct_52w,rel_career_matches,rel_surface_matches,rel_h2h_win_diff,h2h_matches,rel_return_elo_x_clay,rel_serve_elo_x_grass,surface=CLAY,surface=GRASS,surface=HARD,tourney_level=A,tourney_level=C,tourney_level=D,tourney_level=F,tourney_level=G,tourney_level=M,tourney_level=O,round=0,round=1,round=2,round=3,round=4,round=5,round=6,round=7,target
32.0,3,7.544436541655386,-20.385894890959666,15.073189722876805,-77.0,-0.8999999999999986,-18.0,-0.0113134460628064,0.021926501908206,-0.0207020101675695,-0.0012583892617448,-0.020789726146869,0.0001855172840269,-0.012987831788664,-75.0,-31.0,0,0,15.073189722876805,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,5.323969175519778,5.864665415438822,-4.987997089566306,60.0,0.0999999999999978,0.0,-0.0144233342132802,0.0014593327364085,0.0593181655670327,-0.0298585457391216,0.0101156780703913,-0.0215854548074239,0.0162288319583152,-67.0,-16.0,0,0,-4.987997089566306,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,-11.154936658380848,16.335908279681917,-20.252439134979568,123.0,1.1999999999999993,11.0,-0.0173787959509856,0.0074160895045285,0.0086627597229621,-0.025732484076433,-0.0108647990255785,-0.0222988505747127,0.0045584045584045,27.0,10.0,0,0,-20.252439134979568,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,46.81216729508151,4.779265408408037,0.2280262239009971,39.0,4.399999999999999,-5.0,-0.0143506249481446,-0.0204112310087507,0.0770387072529125,-0.0267349460321658,0.0262817691715259,0.0065852080240569,0.0046823658269441,10.0,-9.0,0,0,0.2280262239009971,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,5.951127815517339,-0.4630884799887553,1.1529610281011171,28.0,-3.0,13.0,0.0016469038208168,-0.0019762845849802,-0.0266798418972332,0.0126050420168067,-0.0130512381943928,0.0033686460366136,-0.0018855917222523,-0.0,-0.0,0,0,1.1529610281011171,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,15.817068749887769,-9.344448196318126,12.132261791301062,-130.0,-9.7,-11.0,-0.021884332400682,-0.0006908527949705,0.002235850863723,-0.0263500478378845,0.0167013167013166,0.0181311789877527,0.0169347850657424,-26.0,-19.0,0,0,12.132261791301062,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-39.352126678802506,21.025812006096203,-19.4008185855987,,10.6,11.0,0.0105882352941176,-0.0147058823529411,-0.0258823529411764,-0.0137384898710865,0.007027027027027,-0.0118495297805643,-0.001246105919003,78.0,33.0,0,0,-19.4008185855987,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,5.383198385143942,-4.079765084389464,-1.8536842179091764,-56.0,2.1000000000000014,5.0,0.0107896207404564,0.0024511602440717,-0.0217514012677733,0.0059203502028615,0.003231850117096,-0.028431694066987,-0.0186908054647556,-42.0,-9.0,0,0,-1.8536842179091764,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,76.70903147975264,-9.45107385450956,15.294455484103535,-58.0,-11.099999999999998,-3.0,-0.0108834827144686,0.0041079812206572,-0.0267996870109545,0.0064774112265998,0.03432975797363,0.0002990430622009,-0.0037037037037036,-71.0,-27.0,0,0,15.294455484103535,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,-8.284274245221695,0.3261620449588918,1.1343430094557334,-89.0,1.3000000000000007,-5.0,0.0397829792437715,0.0310647144115657,-0.0513407819834839,0.0667757308485667,-0.006758754392342,-0.0089877835951134,-0.0050393989371449,-26.0,-11.0,0,0,1.1343430094557334,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,26.388682572727475,-8.724992409775268,15.830248471771938,-103.0,-2.6000000000000014,-0.0,0.0224608967674661,0.0014181438998957,0.0277163712200209,0.0352173913043477,0.0306796116504854,-0.0019931271477663,0.0082089552238806,-25.0,-20.0,0,0,15.830248471771938,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-34.45208245161302,2.483380917782597,-12.515937331558916,96.0,-5.600000000000001,13.0,0.0052690348244818,-0.0015353478958754,-0.0348593760904459,-0.0441129991819736,-0.0398778625954198,-0.0253679198614888,0.0148211351283023,12.0,7.0,0,0,-12.515937331558916,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-27.795874781797465,0.607444796612981,-3.591616229037527,83.0,1.900000000000002,3.0,-0.0222093023255814,0.0006976744186046,-0.0356976744186047,-0.0160288808664259,-0.0256179775280898,-0.0039285714285713,-0.0009389671361502,2.0,2.0,0,0,-3.591616229037527,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,86.00421742164417,10.3183098532229,7.377811855545588,-112.0,-1.1000000000000014,-8.0,-0.0936128574368278,0.004027398065673,-0.0670799054254385,-0.0565819495500063,0.0333141175764125,-0.0190667257641854,0.0906618838231891,53.0,24.0,0,0,7.377811855545588,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
32.0,3,48.5293419851032,1.6434166249805455,-2.283921264968967,99.0,-5.299999999999997,13.0,0.0875907583683503,0.0068533287596832,0.0100941886058942,0.0479692572715827,0.0055982374872896,0.0096357337936416,-0.0130138798681773,4.0,-9.0,0,0,-2.283921264968967,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
32.0,3,115.34500510140674,26.01385670244008,-6.260426228066535,-69.0,1.3999999999999986,0.0,0.027877952645153,0.0081316374610405,-0.0953297389285866,0.0330309832685129,0.0656532362395967,-0.0173725011400245,0.0293384090312417,62.0,30.0,0,0,-6.260426228066535,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
32.0,3,-105.83657706483837,3.961739408058065,-9.957386976494943,-309.0,-1.1999999999999993,10.0,0.0925581096456908,-0.0100633923407536,0.0308229663986572,0.0610939673920825,0.0053330899984284,0.0140605362379555,-0.0841756281666838,-61.0,-35.0,0,0,-9.957386976494943,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
32.0,3,-24.486662346000458,-2.7692350274289765,1.746056758654731,-38.0,7.399999999999999,-21.0,-0.0453045399129394,-0.0224205734988935,-0.0097484493057704,-0.033622897593089,0.0216196169117326,-0.0180656241227273,-0.0254642529706797,-8.0,9.0,0,0,1.746056758654731,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
32.0,3,-90.70730969534088,-17.186344589721784,-4.43443045236927,64.0,-3.3000000000000007,5.0,0.0227319808252011,-0.0074319465844889,0.0250462249614792,0.0132522256027389,-0.0501993055382906,4.061879837991e-05,-0.0524651960588775,-40.0,-16.0,-1,1,-4.43443045236927,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
32.0,3,41.12174112618072,-5.642847021246553,12.200311834740432,-219.0,-5.400000000000002,8.0,0.0420732657833203,0.0119407638347622,-0.0542010911925174,0.0675026567481402,0.045830258302583,0.0055799373040752,-0.0129692832764505,-23.0,-6.0,0,0,12.200311834740432,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
32.0,3,-89.20572212662864,4.353595252804553,-2.174317652678156,-372.0,-4.300000000000001,2.0,-0.0179888919019353,-0.023531319183493,0.0586861108600238,-0.0085170443734797,0.0032424550730176,-0.0253363205004913,-0.0047207409486388,-58.0,-30.0,0,0,-2.174317652678156,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,60.68504416946689,14.847085982263708,-1.460456476580248,27.0,-8.299999999999997,13.0,0.0789226148434476,-0.0085175335785797,0.0529483939071394,0.0364728470521922,0.0163215748790479,0.0321373541712524,-0.0247084498397326,-289.0,-54.0,0,0,-1.460456476580248,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,174.38325972629377,6.85117520364156,10.876251533765751,-31.0,3.1999999999999997,-8.0,-0.0494494555507167,-0.0162834924390034,0.0025252215977367,-0.0384184539773286,0.0345558997899022,-0.0299897381865674,0.0430608855031788,28.0,13.0,0,0,10.876251533765751,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,44.49115228629898,6.537779183533075,0.6930039161063632,102.0,-4.899999999999999,18.0,0.0306651317099709,0.0138591369592637,0.0103293842200622,0.033568047070042,0.0038714597601459,0.0095127441725365,0.0178516057585825,73.0,10.0,0,0,0.6930039161063632,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,65.57328458645134,21.39530721063329,-4.799280044272109,-112.0,12.400000000000002,8.0,0.0134858846615745,4.99669482697182e-05,0.028776636060649,0.027660203072619,0.0201690755877948,-0.0091407386100323,0.0176160082801448,141.0,38.0,0,0,-4.799280044272109,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,-107.13749801226275,-36.229227427209935,16.297665360436667,-196.0,-7.300000000000001,5.0,0.0146555901696088,0.0043475250951886,0.0409068881966078,0.0304631217838765,-0.0285074626865672,0.020921658986175,-0.0400826446280991,-86.0,-37.0,0,0,16.297665360436667,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,-26.719742205543294,-11.868458562779097,8.517219617790488,2.0,3.400000000000002,-11.0,-0.0331189739210872,-0.0054405189691773,0.0565517486747073,-0.0394521811883742,-0.0438701520695399,-0.0063954461744516,0.0036208093353095,-2.0,3.0,0,0,8.517219617790488,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,50.155503189210094,24.329903166447597,-13.82109308595068,244.0,12.900000000000002,-3.0,0.0020508846212006,-0.0017011946166641,0.0088178587630425,-0.0029735605582439,-0.0126734041634274,-0.0210180694913972,0.0099295612356342,217.0,55.0,0,0,-13.82109308595068,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,100.15797799079336,16.95161373008159,-15.419151856288408,552.0,3.8000000000000007,-7.0,-0.0189098373332208,0.0070043724605283,-0.0304047689344411,-0.0006020358538343,-0.0091030390280728,-0.0273701878823974,0.0409077022950318,94.0,49.0,0,0,-15.419151856288408,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-60.31806257784661,-1.412300660595065,-3.8227068991275246,-122.0,0.8999999999999986,8.0,0.0489082729628296,0.023816976575811,-0.062217674864916,0.0373915529370819,0.0103270914728831,0.0101452225841477,-0.0360994937266123,32.0,13.0,0,0,-3.8227068991275246,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,-64.43009784784408,7.346404469479239,-27.70473005069925,280.0,9.9,-16.0,-0.0033222791679228,0.0022068133855893,-0.0360385890865239,-0.0155787382016889,-0.027313829787234,-0.0350943396226415,-0.0244725738396624,323.0,68.0,0,0,-27.70473005069925,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-27.160480497155504,-8.77311632393139,11.221484668298215,-59.0,-0.2000000000000028,-8.0,-0.0732892925572483,0.0006653203303755,-0.0198750279033428,-0.0583579917772633,0.0040773325558398,-0.0023191626323819,0.0642857142857142,-5.0,-8.0,0,0,11.221484668298215,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,-162.39747896988047,-26.638410528264103,-13.513751654320458,258.0,9.099999999999998,-8.0,0.0032263246673271,-0.0025234946049425,-0.0537765402018796,-0.013216065348281,0.0025328110869783,0.0023986061220102,-0.0401189689358889,384.0,37.0,0,0,-13.513751654320458,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,-39.52108897135645,5.759319863647079,-6.46524044703574,-50.0,3.6000000000000014,18.0,0.0377157594503535,0.0015427230295179,-0.0146944074821478,0.0354685725565192,-0.0232276631433048,0.023017408123791,0.0087821682906136,-74.0,-20.0,1,1,-6.46524044703574,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,68.98645661348792,0.9249242044088531,11.417995142410293,9.0,-7.199999999999999,13.0,-0.0084081918468235,0.0330213575388924,-0.0104828047512293,-0.0176823068689282,-0.0153326738165276,-0.0019128158663042,0.0555094119291781,-8.0,-3.0,0,0,11.417995142410293,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,24.854306886434188,-8.734206350352679,3.572647164243108,-20.0,-0.1000000000000014,-5.0,-0.006111200839861,-0.003863495652642,-0.0171020754259874,-0.0492368255526151,0.0377086549366023,-0.011555094006231,-0.0191304704932171,-76.0,-27.0,0,0,3.572647164243108,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,18.526671226232796,5.699732632916039,4.551832835496498,92.0,1.0,-5.0,0.0018210755397548,0.0022591003808451,0.0180000384071886,-0.007192435143922,0.0318423498012253,0.0080773787823551,-0.0035982576857521,28.0,-0.0,0,0,4.551832835496498,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,76.56417260361718,25.208818157126643,-4.2628459737156845,-11.0,5.0,5.0,0.0058288073726807,-0.0049368584643159,0.0114253214702696,0.0304844834255669,0.0298661653462244,-0.0335681412604489,0.0300851970181043,159.0,53.0,1,1,-4.2628459737156845,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,82.43874941533613,32.804974393747216,-23.73883007345921,269.0,4.400000000000002,3.0,0.0279892031223403,-0.0022112524215969,0.0686704115296387,0.0330618601445019,0.0209364386220281,0.0353917190988432,0.0107985223074736,32.0,3.0,0,0,-23.73883007345921,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,16.403340840859755,-23.10956716044029,15.17338834165662,268.0,-3.0,-2.0,-0.0196224893960085,0.0120554725955422,0.0848315060858613,-0.0358844262076792,-0.0851400379432415,-0.0041950113378683,0.0256684267873607,-22.0,-16.0,0,0,15.17338834165662,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,15.233687673624672,25.135856300627893,-24.775135396012278,55.0,-3.3000000000000007,11.0,0.0875805962690174,0.0004552443217351,-0.0443375744516996,0.0792331511629249,0.0261706281570548,0.01131221719457,-0.0328831959752424,17.0,-6.0,0,0,-24.775135396012278,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,-51.781307867270016,11.045592943372412,-18.140835657881325,213.0,3.0,6.0,0.006619007569386,-0.0079814970563498,0.0180824222035322,0.0046612935266907,-0.0123834089214331,0.0129537732474963,-0.0013774104683195,22.0,1.0,0,0,-18.140835657881325,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-10.461089877167296,13.955187947359036,-15.56866726326234,156.0,16.7,-13.0,-0.0262408958662839,-0.0136464374279968,0.0333777556479799,-0.0431647868347174,-0.0213104790401665,-0.034827399240918,-0.0101763846146862,333.0,79.0,0,0,-15.56866726326234,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,-115.69706804547197,4.914950227778263,-13.730323000154613,-230.0,9.900000000000002,2.0,0.0061446232824547,-0.0062720989297447,0.0137595377171271,0.0123165176856452,0.0069350423611069,-0.0454652570241116,-0.0226185297955632,185.0,38.0,0,0,-13.730323000154613,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,86.12945420800747,36.87239100446345,-19.44952573615501,25.0,9.3,13.0,0.0402093713580307,-0.0148683713620914,0.008421958816053,0.0536980749746708,0.0217461982945896,-0.0158755274261603,0.019611848825332,181.0,59.0,0,0,-19.44952573615501,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,2.1146257892714857,-21.72438469816734,12.840244197328277,-219.0,1.6000000000000014,-3.0,0.019288990825688,-0.0190596330275229,-0.008440366972477,0.0425255972696245,0.0368393782383419,0.0221739130434782,-0.0054726368159203,-23.0,-21.0,0,0,12.840244197328277,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-66.12079421624321,-21.15029385133539,15.185118316402622,-170.0,-9.0,0.0,0.0046846192856379,0.0149901032753324,-0.0209646041564547,0.0290955787928819,0.0022868826675055,0.0381341789052069,-0.0323736977708076,-64.0,-25.0,0,0,15.185118316402622,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,32.91601515167304,14.32755085212284,-7.069192194799825,132.0,-3.3000000000000007,-0.0,-0.0027278669840099,-0.0133711575206999,-0.0703902819214911,0.0264630250136366,0.0179279983780809,-0.0038647342995168,-0.0154082209480739,15.0,11.0,0,0,-7.069192194799825,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,145.3093751642159,-0.5834919271990202,10.585853079735898,-0.0,-3.3999999999999986,-5.0,0.0224528679432414,0.0017513028196584,-0.0452267645702653,0.0211211502963178,0.0192188282776966,0.0546852153569787,0.0232969530630186,-53.0,-29.0,0,0,10.585853079735898,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-50.767121297597896,12.6649559048401,-22.220375904772027,156.0,7.400000000000002,5.0,0.0118015665796344,-0.0073629242819843,-0.0005483028720626,-0.0302439024390244,-0.0348514851485148,-0.0015028901734104,-0.0069182389937106,30.0,8.0,0,0,-22.220375904772027,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,-132.3323811909422,-20.51036264786512,-4.059418461235055,-124.0,2.3000000000000007,-3.0,-0.0140460731601939,0.00470902741107,-0.0058026498967883,-0.032185251798561,-0.0429170955736797,-0.0129576085792524,-0.0147677572939156,-7.0,-12.0,0,0,-4.059418461235055,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,-65.75989411255796,-20.4222509915428,10.090766393312832,-82.0,-5.900000000000002,-10.0,-0.0288592632607912,0.0263575911920563,-0.0319075731851623,0.0078039214735704,0.0290981963927855,0.0277639069210025,-0.0121767955801104,-180.0,-55.0,0,0,10.090766393312832,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,14.088164760432392,22.510078998830977,-11.474907667542992,216.0,5.099999999999998,3.0,-0.0201328903654485,0.0175858250276854,0.0101218161683278,-0.0461943986820428,-0.0338888888888888,-0.0183957219251337,0.0107579462102689,24.0,22.0,0,0,-11.474907667542992,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,-60.92937617392181,-26.414336125762706,17.5941685142202,-191.0,-8.2,-3.0,0.0140188269370021,0.0048805213613323,-0.0193917451122376,0.0327035830618892,0.0146428571428571,0.0264665127020785,-0.0195652173913043,-68.0,-29.0,0,0,17.5941685142202,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-80.37309127117578,4.020883261893005,-8.67914645402243,104.0,7.600000000000001,5.0,-0.0163335723612215,-0.0054391039868876,-0.0211059999252022,-0.0283719548425429,-0.029111258328082,-0.054579041648007,0.0169865668829246,18.0,7.0,0,0,-8.67914645402243,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,26.567388198345498,5.388707552567894,1.2599099563415166,-166.0,4.100000000000001,21.0,0.0802065517156722,0.021205804678394,0.0898584136388664,0.0970424201453439,0.0125297298186995,0.0111736560652968,0.0078758886803921,-11.0,-10.0,0,0,1.2599099563415166,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-22.454763714661567,24.854086263409727,-18.45069096728298,74.0,7.699999999999999,13.0,0.0670204533351085,0.0216994241778724,-0.0110296565037943,0.0829038000154785,0.0169316345322659,0.0270611962312994,-0.0206097583119972,213.0,75.0,0,0,-18.45069096728298,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,85.60406650736468,-2.898581982724636,5.506035513330062,74.0,2.200000000000003,-13.0,-0.0145960434585222,0.0063869350796345,-0.0118907691063887,-0.0030283961610765,-0.008737909856598,0.022957793049213,0.0252991452991452,-45.0,-20.0,0,0,5.506035513330062,-0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-23.02265962430465,4.625800103997108,-2.110029521600609,22.0,6.5,-3.0,-0.0219901892403912,-0.0137953736122332,0.0771037772115068,-0.0051447021550601,0.0080899363794101,0.0017460317460318,-0.043312809482728,-4.0,-0.0,0,0,-2.110029521600609,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,53.94420980697282,10.039203285885378,-9.44027414745051,187.0,4.800000000000001,13.0,-0.0027700559404217,-0.0258179019155059,0.052878651938794,-0.031861534863172,-0.0051391558118015,-0.0191212804812547,-0.0242172087611917,21.0,9.0,0,0,-9.44027414745051,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-24.733533372891543,1.178231684902812,-3.3465066588303216,39.0,1.7000000000000028,3.0,0.0188037960715073,-0.0127660245294321,-0.0070382865130161,-0.024959170714448,-0.0079639184790648,0.0061167067650776,-0.0244357712540301,-8.0,-7.0,0,0,-3.3465066588303216,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,-41.90048798809221,-13.038947106557998,16.610297826797478,-60.0,0.4000000000000021,-6.0,-0.0167951634109425,0.0098515117180511,0.0335358044464133,-0.0199954587861311,-0.0398618820752655,0.0025484554966004,0.0522273274043106,-13.0,-11.0,0,0,16.610297826797478,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
32.0,3,5.167891213756775,-7.406534838856714,17.865547145098162,-55.0,-1.6999999999999993,-8.0,-0.0127308894572321,0.0170787155441886,0.0002841716396703,0.0078814254240803,-0.0056605975723622,0.0217418783971685,0.0177949894817364,-4.0,-3.0,0,0,17.865547145098162,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
32.0,3,93.28344190842428,6.154804896764745,0.6784510592642619,-90.0,-3.6000000000000014,-10.0,0.0271485346455286,-0.0069702900355344,-0.0109707563771876,0.030264818843499,0.0125292348813898,0.0198080457422911,-0.0095016006463952,-6.0,-1.0,2,2,0.6784510592642619,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
32.0,3,-10.698768980537809,-2.537489270399192,-1.1296428813097918,1.0,3.0,-2.0,-0.0157321483955343,0.0220801979298966,0.0043538916739487,-0.0031043849437329,-0.0108695652173913,-0.009296281487405,-0.0325955915429598,13.0,7.0,0,0,-1.1296428813097918,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
32.0,3,22.5879053659246,1.3998507352634988,-8.167674151800156,88.0,-1.6000000000000014,13.0,0.0056202448123685,-0.0063916952702901,-0.068559665388448,-0.0052774711471472,-0.0170002975052062,0.007373009083873,-0.0199866260494836,15.0,9.0,1,1,-8.167674151800156,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
32.0,3,38.6449508166279,-4.803227377612984,5.324776799474421,-84.0,0.8999999999999986,-7.0,0.0256826939185793,-0.003467917574133,-0.0730663986150668,0.0670634920634921,0.044962816708244,0.0343214756258234,-0.0287654972302822,-15.0,-11.0,0,0,5.324776799474421,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
32.0,3,-64.76485926407304,-15.26899110376985,6.650335076029705,-63.0,-2.5,-3.0,0.0056848959548772,-0.0089021411528762,0.0639499525492575,-0.0091635637090182,-0.0201593818538288,0.0099111414900888,-0.0196638946638946,-19.0,-19.0,-1,1,6.650335076029705,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
32.0,3,34.35666109649469,7.591396304842647,-6.026634748457354,-108.0,5.300000000000001,5.0,0.0325923985537467,-0.002533355852052,-0.0112432745433926,0.032756801499013,-0.027564326279387,-0.0140284966327611,0.0515023365731444,-11.0,-6.0,0,0,-6.026634748457354,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,-2.1145901453746774,-5.701601358657399,-3.0802658259910918,26.0,-0.8999999999999986,-0.0,-0.007857502609995,0.00211759820419,0.0061647582294059,-0.0384723549172496,-0.0183655124627801,-0.0512513948668897,-0.0164728682170542,6.0,-1.0,0,0,-3.0802658259910918,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,79.65309995313874,21.067144385267056,-7.053076259090176,49.0,-3.899999999999999,0.0,-0.0001271700961569,0.0087487556474462,-0.0260452561451871,0.0439990640801771,0.0234837732992713,-0.0103237143406276,0.0178674036172599,-2.0,0.0,0,0,-7.053076259090176,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,-50.48984680033232,-19.268671719566555,13.079578919535606,-43.0,4.800000000000001,-2.0,-0.0046209118389192,-0.0193130106980596,0.0123373859776969,0.0058964646464645,0.0161924667385832,0.0313038864570898,0.0085824400038864,-16.0,-17.0,1,1,13.079578919535606,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,-22.873045437871497,2.747154605241576,5.74490733868106,44.0,-3.1000000000000014,-7.0,0.0108588002263723,-0.0027376910016977,0.0202886247877758,0.027141305823266,-0.0249853335568219,-0.0169971671388101,0.0101948101948102,-2.0,2.0,0,0,5.74490733868106,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,-50.92807148538827,-7.320632180351822,-4.33077201346623,108.0,14.200000000000005,-2.0,0.0026069351926199,0.0318195095012115,-0.1119882359758239,0.0009032031607829,-0.0181229096989966,-0.0160033451172691,-0.0087719298245614,6.0,5.0,0,0,-4.33077201346623,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,57.33679444967538,9.470951905712582,3.4722820364522704,-128.0,-2.5,-15.0,0.0090782758375863,0.0070492886878383,-0.0770353454428122,0.0305281660466404,0.0279785330948121,0.0278878382715854,0.0359762890715321,-2.0,4.0,-1,1,3.4722820364522704,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,-41.25977200108128,-0.884648802045831,-0.7040206750500602,113.0,-1.8000000000000007,-8.0,0.005152846680841,-0.0043189227498228,0.0163349870068509,-0.0176946526632285,-0.0073530859982797,-0.0186663437625164,-0.0018659106925491,-11.0,-7.0,-1,1,-0.7040206750500602,-0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
